mission_code,filename,prompt_text,background_type,category
PG-MATH-1.2.15,tree_park.webp,"A single green trees in the park, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.15,tree_apples.webp,"A single trees have red apples, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.15,tree_river.webp,"A single leafy trees near the river, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.15,tree_forest.webp,"A single tall trees are in the forest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.15,tree_all.webp,"A single 3 trees together, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.15,tree_wind.webp,"A single trees are swaying in the wind, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.15,tree_pine.webp,"A single green pine trees, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.15,tree_four.webp,"A single four trees, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.15,tree_five.webp,"A single five trees, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.15,tree_tall.webp,"A single tall trees, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.16,cookie_tray.webp,"A single chocolate chip cookies are on the tray, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.16,cookie_plate.webp,"A single cookies on the plate, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.16,cookie_bake.webp,"A single cookies did leo bake for snack time, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.16,cookie_jar.webp,"A single crunchy cookies in the jar, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.16,cookie_counter.webp,"A single cookies are on the bakery counter, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.16,cookie_all.webp,"A single 3 cookies together, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.16,cookie_sprinkles.webp,"A single cookies have sweet sprinkles, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.16,cookie_choco.webp,"A single yummy chocolate cookies, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.16,cookie_four.webp,"A single four cookies, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.16,cookie_five.webp,"A single five cookies, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.16,cookie_yummy.webp,"A single yummy cookies, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.9,cow_field.webp,"A single spotted cows are grazing in the farm field, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.9,cow_barn.webp,"A single cows near the barn, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.9,cow_grass.webp,"A single cows are eating green grass, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.9,cow_meadow.webp,"A single friendly cows in the meadow, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.9,cow_tree.webp,"A single cows are resting under the big tree, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.2.9,cow_all.webp,"A single 3 farm cows together, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.9,cow_water.webp,"A single cows are drinking water from the trough, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.9,cow_happy.webp,"A single happy farm cows, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.2.9,cow_four.webp,"A single four cows, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.9,cow_five.webp,"A single five cows, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.2.9,cow_farm.webp,"A single farm animals, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-1.3.17,shroom_clearing.webp,"A single red mushrooms are in the forest clearing, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-1.3.17,shroom_log.webp,"A single mushrooms growing near the log, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.3.17,shroom_squirrel.webp,"A single mushrooms did squirrel leo find, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-1.3.17,shroom_moss.webp,"A single dotted mushrooms on the moss, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
